Well;Depth_Original;Depth;Formation;SampleID;Permeability_Kl;Permeability Kl;Porosity;CP;SW
1032P;2398.05;;AC9;37085-19;39.26;;20.72;0.02;96.58
1032P;2398.05;;AC9;37085-19;39.26;;20.72;0.04;91.79
1032P;2398.05;;AC9;37085-19;39.26;;20.72;0.08;78.03
1032P;2398.05;;AC9;37085-19;39.26;;20.72;0.19;57.95
1032P;2398.05;;AC9;37085-19;39.26;;20.72;0.45;44.61
1032P;2398.05;;AC9;37085-19;39.26;;20.72;1.06;37.83
1032P;2398.05;;AC9;37085-19;39.26;;20.72;2.5;32.4
1032P;2398.05;;AC9;37085-19;39.26;;20.72;8.59;27.26
1032P;2398.05;;AC9;37085-19;39.26;;20.72;20.17;24.04
1032P;2398.5;;AC9;37088-19;138.55;;22.03;0.01;95.85
1032P;2398.5;;AC9;37088-19;138.55;;22.03;0.03;83.6
1032P;2398.5;;AC9;37088-19;138.55;;22.03;0.08;62.27
1032P;2398.5;;AC9;37088-19;138.55;;22.03;0.18;46.14
1032P;2398.5;;AC9;37088-19;138.55;;22.03;0.43;37.91
1032P;2398.5;;AC9;37088-19;138.55;;22.03;1.01;31.92
1032P;2398.5;;AC9;37088-19;138.55;;22.03;2.37;27.46
1032P;2398.5;;AC9;37088-19;138.55;;22.03;8.15;23.35
1032P;2398.5;;AC9;37088-19;138.55;;22.03;19.15;21.37
1032P;2399.21;;AC9;37094-19;160.37;;23.01;0.02;96.02
1032P;2399.21;;AC9;37094-19;160.37;;23.01;0.04;79.89
1032P;2399.21;;AC9;37094-19;160.37;;23.01;0.08;56.2
1032P;2399.21;;AC9;37094-19;160.37;;23.01;0.19;40.48
1032P;2399.21;;AC9;37094-19;160.37;;23.01;0.45;33.94
1032P;2399.21;;AC9;37094-19;160.37;;23.01;1.05;29.33
1032P;2399.21;;AC9;37094-19;160.37;;23.01;2.47;25.92
1032P;2399.21;;AC9;37094-19;160.37;;23.01;8.49;22.57
1032P;2399.21;;AC9;37094-19;160.37;;23.01;19.94;20.46
1032P;2402.55;;AC9;37112-19;73.08;;20.57;0.02;96.05
1032P;2402.55;;AC9;37112-19;73.08;;20.57;0.04;87.47
1032P;2402.55;;AC9;37112-19;73.08;;20.57;0.08;65.88
1032P;2402.55;;AC9;37112-19;73.08;;20.57;0.19;47.36
1032P;2402.55;;AC9;37112-19;73.08;;20.57;0.45;38.39
1032P;2402.55;;AC9;37112-19;73.08;;20.57;1.05;33.33
1032P;2402.55;;AC9;37112-19;73.08;;20.57;2.47;29.39
1032P;2402.55;;AC9;37112-19;73.08;;20.57;8.49;24.67
1032P;2402.55;;AC9;37112-19;73.08;;20.57;19.95;21.43
1032P;2402.75;;AC9;37114-19;87.62;;20.84;0.02;96.62
1032P;2402.75;;AC9;37114-19;87.62;;20.84;0.04;87.92
1032P;2402.75;;AC9;37114-19;87.62;;20.84;0.08;66.38
1032P;2402.75;;AC9;37114-19;87.62;;20.84;0.19;47.65
1032P;2402.75;;AC9;37114-19;87.62;;20.84;0.45;37.31
1032P;2402.75;;AC9;37114-19;87.62;;20.84;1.04;32.26
1032P;2402.75;;AC9;37114-19;87.62;;20.84;2.46;28.59
1032P;2402.75;;AC9;37114-19;87.62;;20.84;8.46;24.34
1032P;2402.75;;AC9;37114-19;87.62;;20.84;19.87;21.1
1032P;2407.26;;AC9;37153-19;116.48;;22.12;0.01;95.75
1032P;2407.26;;AC9;37153-19;116.48;;22.12;0.03;86.66
1032P;2407.26;;AC9;37153-19;116.48;;22.12;0.08;63.35
1032P;2407.26;;AC9;37153-19;116.48;;22.12;0.18;47.12
1032P;2407.26;;AC9;37153-19;116.48;;22.12;0.42;37.82
1032P;2407.26;;AC9;37153-19;116.48;;22.12;0.99;32.04
1032P;2407.26;;AC9;37153-19;116.48;;22.12;2.34;28.33
1032P;2407.26;;AC9;37153-19;116.48;;22.12;8.03;25.06
1032P;2407.26;;AC9;37153-19;116.48;;22.12;18.86;22.89
1032P;2409.29;;AC9;37173-19;54.59;;22.47;0.02;96.92
1032P;2409.29;;AC9;37173-19;54.59;;22.47;0.04;93.08
1032P;2409.29;;AC9;37173-19;54.59;;22.47;0.08;78.57
1032P;2409.29;;AC9;37173-19;54.59;;22.47;0.19;56.52
1032P;2409.29;;AC9;37173-19;54.59;;22.47;0.45;43.87
1032P;2409.29;;AC9;37173-19;54.59;;22.47;1.05;37.06
1032P;2409.29;;AC9;37173-19;54.59;;22.47;2.48;32.62
1032P;2409.29;;AC9;37173-19;54.59;;22.47;8.52;27.67
1032P;2409.29;;AC9;37173-19;54.59;;22.47;20.02;24.26
1032P;2412.52;;AC9;37182-19;16.73;;20.34;0.01;97.01
1032P;2412.52;;AC9;37182-19;16.73;;20.34;0.03;96.02
1032P;2412.52;;AC9;37182-19;16.73;;20.34;0.08;92.65
1032P;2412.52;;AC9;37182-19;16.73;;20.34;0.19;74.68
1032P;2412.52;;AC9;37182-19;16.73;;20.34;0.44;58.08
1032P;2412.52;;AC9;37182-19;16.73;;20.34;1.03;49.74
1032P;2412.52;;AC9;37182-19;16.73;;20.34;2.44;42.9
1032P;2412.52;;AC9;37182-19;16.73;;20.34;8.4;36.7
1032P;2412.52;;AC9;37182-19;16.73;;20.34;19.72;33.64
1032P;2421.2;;AC9;37208-19;0.94;;17.79;0.02;96.18
1032P;2421.2;;AC9;37208-19;0.94;;17.79;0.04;94.79
1032P;2421.2;;AC9;37208-19;0.94;;17.79;0.08;93.35
1032P;2421.2;;AC9;37208-19;0.94;;17.79;0.19;91.94
1032P;2421.2;;AC9;37208-19;0.94;;17.79;0.45;89.47
1032P;2421.2;;AC9;37208-19;0.94;;17.79;1.04;81.86
1032P;2421.2;;AC9;37208-19;0.94;;17.79;2.46;65.74
1032P;2421.2;;AC9;37208-19;0.94;;17.79;8.46;54.91
1032P;2421.2;;AC9;37208-19;0.94;;17.79;19.87;49.69
1032P;2640.35;;AC10;37243-19;0.69;;16.11;0.02;97.09
1032P;2640.35;;AC10;37243-19;0.69;;16.11;0.04;95.93
1032P;2640.35;;AC10;37243-19;0.69;;16.11;0.08;94.91
1032P;2640.35;;AC10;37243-19;0.69;;16.11;0.19;93.49
1032P;2640.35;;AC10;37243-19;0.69;;16.11;0.45;90.97
1032P;2640.35;;AC10;37243-19;0.69;;16.11;1.05;82.26
1032P;2640.35;;AC10;37243-19;0.69;;16.11;2.47;66.7
1032P;2640.35;;AC10;37243-19;0.69;;16.11;8.49;53.98
1032P;2640.35;;AC10;37243-19;0.69;;16.11;19.95;49.64
1032P;2644.5;;AC10;37263-19;0.54;;15.72;0.01;96.85
1032P;2644.5;;AC10;37263-19;0.54;;15.72;0.03;95.01
1032P;2644.5;;AC10;37263-19;0.54;;15.72;0.08;93.09
1032P;2644.5;;AC10;37263-19;0.54;;15.72;0.19;91.28
1032P;2644.5;;AC10;37263-19;0.54;;15.72;0.44;89.25
1032P;2644.5;;AC10;37263-19;0.54;;15.72;1.03;85.18
1032P;2644.5;;AC10;37263-19;0.54;;15.72;2.44;74.58
1032P;2644.5;;AC10;37263-19;0.54;;15.72;8.4;59.89
1032P;2644.5;;AC10;37263-19;0.54;;15.72;19.73;53.75
1032P;2644.93;;AC10;37267-19;5.93;;19.12;0.01;95.86
1032P;2644.93;;AC10;37267-19;5.93;;19.12;0.03;94.15
1032P;2644.93;;AC10;37267-19;5.93;;19.12;0.07;92.46
1032P;2644.93;;AC10;37267-19;5.93;;19.12;0.18;87.1
1032P;2644.93;;AC10;37267-19;5.93;;19.12;0.41;67.78
1032P;2644.93;;AC10;37267-19;5.93;;19.12;0.97;53.21
1032P;2644.93;;AC10;37267-19;5.93;;19.12;2.28;44.46
1032P;2644.93;;AC10;37267-19;5.93;;19.12;7.81;37.1
1032P;2644.93;;AC10;37267-19;5.93;;19.12;18.35;34.18
1032P;2645.08;;AC10;37268-19;0.26;;14.88;0.01;98.37
1032P;2645.08;;AC10;37268-19;0.26;;14.88;0.03;97.3
1032P;2645.08;;AC10;37268-19;0.26;;14.88;0.08;95.79
1032P;2645.08;;AC10;37268-19;0.26;;14.88;0.19;94.19
1032P;2645.08;;AC10;37268-19;0.26;;14.88;0.44;92.49
1032P;2645.08;;AC10;37268-19;0.26;;14.88;1.03;88.71
1032P;2645.08;;AC10;37268-19;0.26;;14.88;2.42;82.57
1032P;2645.08;;AC10;37268-19;0.26;;14.88;8.34;68.8
1032P;2645.08;;AC10;37268-19;0.26;;14.88;19.58;63.59
1032P;2646.13;;AC10;37274-19;24.14;;20.05;0.01;96.73
1032P;2646.13;;AC10;37274-19;24.14;;20.05;0.03;95.48
1032P;2646.13;;AC10;37274-19;24.14;;20.05;0.08;88.92
1032P;2646.13;;AC10;37274-19;24.14;;20.05;0.18;65.13
1032P;2646.13;;AC10;37274-19;24.14;;20.05;0.43;49.53
1032P;2646.13;;AC10;37274-19;24.14;;20.05;1.01;41.06
1032P;2646.13;;AC10;37274-19;24.14;;20.05;2.39;34.85
1032P;2646.13;;AC10;37274-19;24.14;;20.05;8.21;29.14
1032P;2646.13;;AC10;37274-19;24.14;;20.05;19.29;26.62
1032P;2656.26;;AC11;37309-19;1.43;;17.2;0.01;96.28
1032P;2656.26;;AC11;37309-19;1.43;;17.2;0.03;94.82
1032P;2656.26;;AC11;37309-19;1.43;;17.2;0.08;93.69
1032P;2656.26;;AC11;37309-19;1.43;;17.2;0.18;92.37
1032P;2656.26;;AC11;37309-19;1.43;;17.2;0.42;87.58
1032P;2656.26;;AC11;37309-19;1.43;;17.2;0.98;77.24
1032P;2656.26;;AC11;37309-19;1.43;;17.2;2.3;63.18
1032P;2656.26;;AC11;37309-19;1.43;;17.2;7.9;51.75
1032P;2656.26;;AC11;37309-19;1.43;;17.2;18.56;47.7
1032P;2657.68;;AC11;37316-19;0.63;;15.18;0.01;96.66
1032P;2657.68;;AC11;37316-19;0.63;;15.18;0.03;95.43
1032P;2657.68;;AC11;37316-19;0.63;;15.18;0.07;94.26
1032P;2657.68;;AC11;37316-19;0.63;;15.18;0.18;93.08
1032P;2657.68;;AC11;37316-19;0.63;;15.18;0.41;90.64
1032P;2657.68;;AC11;37316-19;0.63;;15.18;0.97;84.71
1032P;2657.68;;AC11;37316-19;0.63;;15.18;2.28;70.93
1032P;2657.68;;AC11;37316-19;0.63;;15.18;7.81;56.76
1032P;2657.68;;AC11;37316-19;0.63;;15.18;18.34;50.83
1032P;2657.99;;AC11;37317-19;4.1;;16.38;0.01;95.79
1032P;2657.99;;AC11;37317-19;4.1;;16.38;0.03;94.22
1032P;2657.99;;AC11;37317-19;4.1;;16.38;0.08;93.19
1032P;2657.99;;AC11;37317-19;4.1;;16.38;0.18;89.52
1032P;2657.99;;AC11;37317-19;4.1;;16.38;0.42;75.26
1032P;2657.99;;AC11;37317-19;4.1;;16.38;0.99;59.77
1032P;2657.99;;AC11;37317-19;4.1;;16.38;2.33;51.11
1032P;2657.99;;AC11;37317-19;4.1;;16.38;7.99;43.97
1032P;2657.99;;AC11;37317-19;4.1;;16.38;18.78;41.01
1032P;2661.77;;AC11;37346-19;3.16;;17.41;0.01;96.06
1032P;2661.77;;AC11;37346-19;3.16;;17.41;0.03;94.57
1032P;2661.77;;AC11;37346-19;3.16;;17.41;0.08;93.09
1032P;2661.77;;AC11;37346-19;3.16;;17.41;0.18;91.02
1032P;2661.77;;AC11;37346-19;3.16;;17.41;0.43;78.27
1032P;2661.77;;AC11;37346-19;3.16;;17.41;1;62.66
1032P;2661.77;;AC11;37346-19;3.16;;17.41;2.36;52.5
1032P;2661.77;;AC11;37346-19;3.16;;17.41;8.12;45.05
1032P;2661.77;;AC11;37346-19;3.16;;17.41;19.07;41.87
1032P;2663.75;;AC11;37363-19;16.71;;20.12;0.01;95.95
1032P;2663.75;;AC11;37363-19;16.71;;20.12;0.03;94.81
1032P;2663.75;;AC11;37363-19;16.71;;20.12;0.08;92.03
1032P;2663.75;;AC11;37363-19;16.71;;20.12;0.18;74.34
1032P;2663.75;;AC11;37363-19;16.71;;20.12;0.43;59.16
1032P;2663.75;;AC11;37363-19;16.71;;20.12;1.01;47.95
1032P;2663.75;;AC11;37363-19;16.71;;20.12;2.38;39.84
1032P;2663.75;;AC11;37363-19;16.71;;20.12;8.18;32.85
1032P;2663.75;;AC11;37363-19;16.71;;20.12;19.21;29.57
1032P;2664.04;;AC11;37365-19;8.27;;19.8;0.01;96.53
1032P;2664.04;;AC11;37365-19;8.27;;19.8;0.03;94.89
1032P;2664.04;;AC11;37365-19;8.27;;19.8;0.08;93.38
1032P;2664.04;;AC11;37365-19;8.27;;19.8;0.18;83.5
1032P;2664.04;;AC11;37365-19;8.27;;19.8;0.43;66.42
1032P;2664.04;;AC11;37365-19;8.27;;19.8;1;54.89
1032P;2664.04;;AC11;37365-19;8.27;;19.8;2.37;47.21
1032P;2664.04;;AC11;37365-19;8.27;;19.8;8.12;39.92
1032P;2664.04;;AC11;37365-19;8.27;;19.8;19.07;35.94
1032P;2664.35;;AC11;37368-19;10.41;;19.86;0.01;96.84
1032P;2664.35;;AC11;37368-19;10.41;;19.86;0.03;95.78
1032P;2664.35;;AC11;37368-19;10.41;;19.86;0.08;92.51
1032P;2664.35;;AC11;37368-19;10.41;;19.86;0.18;82.26
1032P;2664.35;;AC11;37368-19;10.41;;19.86;0.43;64.78
1032P;2664.35;;AC11;37368-19;10.41;;19.86;1;52.64
1032P;2664.35;;AC11;37368-19;10.41;;19.86;2.37;45.1
1032P;2664.35;;AC11;37368-19;10.41;;19.86;8.12;37.58
1032P;2664.35;;AC11;37368-19;10.41;;19.86;19.07;33.65
1032P;2671.04;;AC11;37390-19;0.86;;17.73;0.02;96.28
1032P;2671.04;;AC11;37390-19;0.86;;17.73;0.04;95.13
1032P;2671.04;;AC11;37390-19;0.86;;17.73;0.08;93.91
1032P;2671.04;;AC11;37390-19;0.86;;17.73;0.19;92.63
1032P;2671.04;;AC11;37390-19;0.86;;17.73;0.45;90.89
1032P;2671.04;;AC11;37390-19;0.86;;17.73;1.06;81.98
1032P;2671.04;;AC11;37390-19;0.86;;17.73;2.49;67.76
1032P;2671.04;;AC11;37390-19;0.86;;17.73;8.58;56.82
1032P;2671.04;;AC11;37390-19;0.86;;17.73;20.16;52.94
1032P;2671.37;;AC11;37391-19;2.34;;17.17;0.02;96.49
1032P;2671.37;;AC11;37391-19;2.34;;17.17;0.04;94.8
1032P;2671.37;;AC11;37391-19;2.34;;17.17;0.08;93.02
1032P;2671.37;;AC11;37391-19;2.34;;17.17;0.19;91.27
1032P;2671.37;;AC11;37391-19;2.34;;17.17;0.45;84.54
1032P;2671.37;;AC11;37391-19;2.34;;17.17;1.05;67.66
1032P;2671.37;;AC11;37391-19;2.34;;17.17;2.47;56.89
1032P;2671.37;;AC11;37391-19;2.34;;17.17;8.49;47.59
1032P;2671.37;;AC11;37391-19;2.34;;17.17;19.94;42.99
1032P;2672.94;;AC11;37397-19;2.96;;17.73;0.02;96.51
1032P;2672.94;;AC11;37397-19;2.96;;17.73;0.04;95.49
1032P;2672.94;;AC11;37397-19;2.96;;17.73;0.08;94.33
1032P;2672.94;;AC11;37397-19;2.96;;17.73;0.19;93.12
1032P;2672.94;;AC11;37397-19;2.96;;17.73;0.45;78.33
1032P;2672.94;;AC11;37397-19;2.96;;17.73;1.05;60.22
1032P;2672.94;;AC11;37397-19;2.96;;17.73;2.47;49.99
1032P;2672.94;;AC11;37397-19;2.96;;17.73;8.49;41.89
1032P;2672.94;;AC11;37397-19;2.96;;17.73;19.95;38.31
1032P;2673.16;;AC11;37398-19;4.47;;18.89;0.02;96.72
1032P;2673.16;;AC11;37398-19;4.47;;18.89;0.04;95.18
1032P;2673.16;;AC11;37398-19;4.47;;18.89;0.08;93.79
1032P;2673.16;;AC11;37398-19;4.47;;18.89;0.19;91.07
1032P;2673.16;;AC11;37398-19;4.47;;18.89;0.45;77.5
1032P;2673.16;;AC11;37398-19;4.47;;18.89;1.05;62.07
1032P;2673.16;;AC11;37398-19;4.47;;18.89;2.47;52.98
1032P;2673.16;;AC11;37398-19;4.47;;18.89;8.49;45.39
1032P;2673.16;;AC11;37398-19;4.47;;18.89;19.94;41.57
1032P;2673.61;;AC11;37399-19;9.11;;18.56;0.01;96.5
1032P;2673.61;;AC11;37399-19;9.11;;18.56;0.03;95.44
1032P;2673.61;;AC11;37399-19;9.11;;18.56;0.08;94.35
1032P;2673.61;;AC11;37399-19;9.11;;18.56;0.19;81.47
1032P;2673.61;;AC11;37399-19;9.11;;18.56;0.44;63.88
1032P;2673.61;;AC11;37399-19;9.11;;18.56;1.04;50.93
1032P;2673.61;;AC11;37399-19;9.11;;18.56;2.45;43.21
1032P;2673.61;;AC11;37399-19;9.11;;18.56;8.43;35.85
1032P;2673.61;;AC11;37399-19;9.11;;18.56;19.8;31.91
1032P;2674.11;;AC11;37401-19;3.44;;17.83;0.02;95.94
1032P;2674.11;;AC11;37401-19;3.44;;17.83;0.04;94.5
1032P;2674.11;;AC11;37401-19;3.44;;17.83;0.08;93.11
1032P;2674.11;;AC11;37401-19;3.44;;17.83;0.19;89.99
1032P;2674.11;;AC11;37401-19;3.44;;17.83;0.45;77.65
1032P;2674.11;;AC11;37401-19;3.44;;17.83;1.05;60.02
1032P;2674.11;;AC11;37401-19;3.44;;17.83;2.48;49.3
1032P;2674.11;;AC11;37401-19;3.44;;17.83;8.52;41.23
1032P;2674.11;;AC11;37401-19;3.44;;17.83;20.02;38.08
1032P;2679.59;;AC11;37417-19;3.82;;18.95;0.01;96.86
1032P;2679.59;;AC11;37417-19;3.82;;18.95;0.03;95.75
1032P;2679.59;;AC11;37417-19;3.82;;18.95;0.08;94.62
1032P;2679.59;;AC11;37417-19;3.82;;18.95;0.19;93.18
1032P;2679.59;;AC11;37417-19;3.82;;18.95;0.44;75.37
1032P;2679.59;;AC11;37417-19;3.82;;18.95;1.03;61.28
1032P;2679.59;;AC11;37417-19;3.82;;18.95;2.42;50.86
1032P;2679.59;;AC11;37417-19;3.82;;18.95;8.34;41.71
1032P;2679.59;;AC11;37417-19;3.82;;18.95;19.58;35.84
1032P;2680.5;;AC11;37420-19;1.88;;17.59;0.01;96.13
1032P;2680.5;;AC11;37420-19;1.88;;17.59;0.03;94.6
1032P;2680.5;;AC11;37420-19;1.88;;17.59;0.08;93.48
1032P;2680.5;;AC11;37420-19;1.88;;17.59;0.18;92.39
1032P;2680.5;;AC11;37420-19;1.88;;17.59;0.43;83.9
1032P;2680.5;;AC11;37420-19;1.88;;17.59;1.01;68.25
1032P;2680.5;;AC11;37420-19;1.88;;17.59;2.38;56.75
1032P;2680.5;;AC11;37420-19;1.88;;17.59;8.18;48.24
1032P;2680.5;;AC11;37420-19;1.88;;17.59;19.21;44.27
1032P;2687.6;;AC11;37444-19;0.32;;11.87;0.02;97.42
1032P;2687.6;;AC11;37444-19;0.32;;11.87;0.04;95.58
1032P;2687.6;;AC11;37444-19;0.32;;11.87;0.08;94.57
1032P;2687.6;;AC11;37444-19;0.32;;11.87;0.19;93.19
1032P;2687.6;;AC11;37444-19;0.32;;11.87;0.45;92.21
1032P;2687.6;;AC11;37444-19;0.32;;11.87;1.04;88.36
1032P;2687.6;;AC11;37444-19;0.32;;11.87;2.46;74.55
1032P;2687.6;;AC11;37444-19;0.32;;11.87;8.46;59.71
1032P;2687.6;;AC11;37444-19;0.32;;11.87;19.88;55.55
1032P;2706.09;;AC12;37462-19;0.24;;9.69;0.01;97.15
1032P;2706.09;;AC12;37462-19;0.24;;9.69;0.03;95.15
1032P;2706.09;;AC12;37462-19;0.24;;9.69;0.08;93.77
1032P;2706.09;;AC12;37462-19;0.24;;9.69;0.19;92.46
1032P;2706.09;;AC12;37462-19;0.24;;9.69;0.44;91.01
1032P;2706.09;;AC12;37462-19;0.24;;9.69;1.02;88.98
1032P;2706.09;;AC12;37462-19;0.24;;9.69;2.42;85.5
1032P;2706.09;;AC12;37462-19;0.24;;9.69;8.31;71.72
1032P;2706.09;;AC12;37462-19;0.24;;9.69;19.51;67.33
1032P;2710.61;;AC12;37470-19;0.55;;9.88;0.02;97.47
1032P;2710.61;;AC12;37470-19;0.55;;9.88;0.04;96.99
1032P;2710.61;;AC12;37470-19;0.55;;9.88;0.08;96.06
1032P;2710.61;;AC12;37470-19;0.55;;9.88;0.19;94.62
1032P;2710.61;;AC12;37470-19;0.55;;9.88;0.45;93.87
1032P;2710.61;;AC12;37470-19;0.55;;9.88;1.06;92.13
1032P;2710.61;;AC12;37470-19;0.55;;9.88;2.5;88.62
1032P;2710.61;;AC12;37470-19;0.55;;9.88;8.59;81.43
1032P;2710.61;;AC12;37470-19;0.55;;9.88;20.17;76.32
1058P;2480.32;;AC9;35919-19;19.57;;22.4;0.01;97.36
1058P;2480.32;;AC9;35919-19;19.57;;22.4;0.03;96.35
1058P;2480.32;;AC9;35919-19;19.57;;22.4;0.08;91.42
1058P;2480.32;;AC9;35919-19;19.57;;22.4;0.19;68.61
1058P;2480.32;;AC9;35919-19;19.57;;22.4;0.44;52.73
1058P;2480.32;;AC9;35919-19;19.57;;22.4;1.02;45.27
1058P;2480.32;;AC9;35919-19;19.57;;22.4;2.41;39.72
1058P;2480.32;;AC9;35919-19;19.57;;22.4;8.27;34.47
1058P;2480.32;;AC9;35919-19;19.57;;22.4;19.42;31.41
1058P;2481.04;;AC9;35926-19;38.55;;23.06;0.01;96.82
1058P;2481.04;;AC9;35926-19;38.55;;23.06;0.03;94.69
1058P;2481.04;;AC9;35926-19;38.55;;23.06;0.08;81.79
1058P;2481.04;;AC9;35926-19;38.55;;23.06;0.18;58.15
1058P;2481.04;;AC9;35926-19;38.55;;23.06;0.43;47.45
1058P;2481.04;;AC9;35926-19;38.55;;23.06;1.01;40.91
1058P;2481.04;;AC9;35926-19;38.55;;23.06;2.39;35.97
1058P;2481.04;;AC9;35926-19;38.55;;23.06;8.21;31.82
1058P;2481.04;;AC9;35926-19;38.55;;23.06;19.27;28.97
1058P;2481.04;;AC9;35927-19;41.85;;23.37;0.01;96.74
1058P;2481.04;;AC9;35927-19;41.85;;23.37;0.03;94.04
1058P;2481.04;;AC9;35927-19;41.85;;23.37;0.08;81.02
1058P;2481.04;;AC9;35927-19;41.85;;23.37;0.18;57.66
1058P;2481.04;;AC9;35927-19;41.85;;23.37;0.43;45.66
1058P;2481.04;;AC9;35927-19;41.85;;23.37;1;39.25
1058P;2481.04;;AC9;35927-19;41.85;;23.37;2.37;34.53
1058P;2481.04;;AC9;35927-19;41.85;;23.37;8.14;29.89
1058P;2481.04;;AC9;35927-19;41.85;;23.37;19.13;27.8
1058P;2482.17;;AC9;35947-19;114.3;;21.14;0.01;95.49
1058P;2482.17;;AC9;35947-19;114.3;;21.14;0.03;86.02
1058P;2482.17;;AC9;35947-19;114.3;;21.14;0.08;61.54
1058P;2482.17;;AC9;35947-19;114.3;;21.14;0.18;45.84
1058P;2482.17;;AC9;35947-19;114.3;;21.14;0.43;37.65
1058P;2482.17;;AC9;35947-19;114.3;;21.14;1;32.11
1058P;2482.17;;AC9;35947-19;114.3;;21.14;2.36;27.71
1058P;2482.17;;AC9;35947-19;114.3;;21.14;8.11;24.16
1058P;2482.17;;AC9;35947-19;114.3;;21.14;19.06;21.91
1058P;2482.36;;AC9;35952-19;88.06;;21.03;0.01;97.1
1058P;2482.36;;AC9;35952-19;88.06;;21.03;0.03;90.57
1058P;2482.36;;AC9;35952-19;88.06;;21.03;0.08;63.72
1058P;2482.36;;AC9;35952-19;88.06;;21.03;0.19;46.31
1058P;2482.36;;AC9;35952-19;88.06;;21.03;0.44;38.8
1058P;2482.36;;AC9;35952-19;88.06;;21.03;1.02;33.14
1058P;2482.36;;AC9;35952-19;88.06;;21.03;2.42;29.27
1058P;2482.36;;AC9;35952-19;88.06;;21.03;8.3;25.51
1058P;2482.36;;AC9;35952-19;88.06;;21.03;19.49;22.89
1058P;2482.65;;AC9;35955-19;267.93;;22.32;0.01;97.15
1058P;2482.65;;AC9;35955-19;267.93;;22.32;0.03;72.63
1058P;2482.65;;AC9;35955-19;267.93;;22.32;0.08;52.13
1058P;2482.65;;AC9;35955-19;267.93;;22.32;0.18;39.22
1058P;2482.65;;AC9;35955-19;267.93;;22.32;0.43;31.95
1058P;2482.65;;AC9;35955-19;267.93;;22.32;1.01;27.01
1058P;2482.65;;AC9;35955-19;267.93;;22.32;2.38;23.94
1058P;2482.65;;AC9;35955-19;267.93;;22.32;8.18;21.26
1058P;2482.65;;AC9;35955-19;267.93;;22.32;19.2;19.73
1058P;2483.87;;AC9;35974-19;146.02;;22.28;0.01;97.46
1058P;2483.87;;AC9;35974-19;146.02;;22.28;0.03;82.15
1058P;2483.87;;AC9;35974-19;146.02;;22.28;0.08;58.74
1058P;2483.87;;AC9;35974-19;146.02;;22.28;0.18;44.56
1058P;2483.87;;AC9;35974-19;146.02;;22.28;0.43;35.35
1058P;2483.87;;AC9;35974-19;146.02;;22.28;0.99;29.89
1058P;2483.87;;AC9;35974-19;146.02;;22.28;2.35;26.29
1058P;2483.87;;AC9;35974-19;146.02;;22.28;8.05;22.6
1058P;2483.87;;AC9;35974-19;146.02;;22.28;18.91;20.71
1058P;2483.99;;AC9;35976-19;24.36;;20.58;0.01;97.02
1058P;2483.99;;AC9;35976-19;24.36;;20.58;0.03;95.4
1058P;2483.99;;AC9;35976-19;24.36;;20.58;0.08;87.19
1058P;2483.99;;AC9;35976-19;24.36;;20.58;0.18;64.56
1058P;2483.99;;AC9;35976-19;24.36;;20.58;0.43;50.31
1058P;2483.99;;AC9;35976-19;24.36;;20.58;1.01;42.08
1058P;2483.99;;AC9;35976-19;24.36;;20.58;2.38;36.62
1058P;2483.99;;AC9;35976-19;24.36;;20.58;8.18;31.34
1058P;2483.99;;AC9;35976-19;24.36;;20.58;19.2;28.63
1058P;2484.69;;AC9;35987-19;80.75;;22.9;0.01;96.99
1058P;2484.69;;AC9;35987-19;80.75;;22.9;0.03;92.32
1058P;2484.69;;AC9;35987-19;80.75;;22.9;0.08;67.11
1058P;2484.69;;AC9;35987-19;80.75;;22.9;0.19;49.31
1058P;2484.69;;AC9;35987-19;80.75;;22.9;0.44;40.7
1058P;2484.69;;AC9;35987-19;80.75;;22.9;1.02;35.24
1058P;2484.69;;AC9;35987-19;80.75;;22.9;2.42;30.86
1058P;2484.69;;AC9;35987-19;80.75;;22.9;8.3;26.63
1058P;2484.69;;AC9;35987-19;80.75;;22.9;19.49;23.92
1058P;2484.86;;AC9;35990-19;30.52;;22.08;0.01;96.47
1058P;2484.86;;AC9;35990-19;30.52;;22.08;0.03;93.64
1058P;2484.86;;AC9;35990-19;30.52;;22.08;0.08;86.56
1058P;2484.86;;AC9;35990-19;30.52;;22.08;0.18;65.27
1058P;2484.86;;AC9;35990-19;30.52;;22.08;0.43;51.98
1058P;2484.86;;AC9;35990-19;30.52;;22.08;1.01;46.08
1058P;2484.86;;AC9;35990-19;30.52;;22.08;2.38;40.71
1058P;2484.86;;AC9;35990-19;30.52;;22.08;8.18;35.99
1058P;2484.86;;AC9;35990-19;30.52;;22.08;19.2;32.8
1058P;2488.47;;AC9;36012-19;13.31;;20.27;0.01;97.42
1058P;2488.47;;AC9;36012-19;13.31;;20.27;0.03;96.44
1058P;2488.47;;AC9;36012-19;13.31;;20.27;0.08;94.32
1058P;2488.47;;AC9;36012-19;13.31;;20.27;0.18;73.39
1058P;2488.47;;AC9;36012-19;13.31;;20.27;0.43;57.82
1058P;2488.47;;AC9;36012-19;13.31;;20.27;1.02;49.96
1058P;2488.47;;AC9;36012-19;13.31;;20.27;2.4;43.95
1058P;2488.47;;AC9;36012-19;13.31;;20.27;8.24;38.11
1058P;2488.47;;AC9;36012-19;13.31;;20.27;19.35;34.67
